id_delegacia,nome_departamento,nome_seccional,delegacia,nome_seccional_circ,nome_delegacia_circ
30312,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.DEF.MUL. MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,02º D.P. MOGI DAS CRUZES
30313,DEMACRO,DEL.SEC.MOGI DAS CRUZES,04º D.P. MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,04º D.P. MOGI DAS CRUZES
30314,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DISE- DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,04º D.P. MOGI DAS CRUZES
30315,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SETOR HOM.SEC. MOGI CRUZES,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA
30316,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.INV.M.AMB.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,01º D.P. MOGI DAS CRUZES
30317,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.PROTECAO IDOSO MOGI CRUZES,DEL.SEC.MOGI DAS CRUZES,01º D.P. MOGI DAS CRUZES
30320,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01º D.P. SUZANO,DEL.SEC.MOGI DAS CRUZES,01º D.P. SUZANO
30321,DEMACRO,DEL.SEC.MOGI DAS CRUZES,02º D.P. SUZANO,DEL.SEC.MOGI DAS CRUZES,02º D.P. SUZANO
30325,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.DEF.MUL. SUZANO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO
30331,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01º D.P. FERRAZ VASCONCELOS,DEL.SEC.MOGI DAS CRUZES,01º D.P. FERRAZ VASCONCELOS
30401,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.BARUERI,DEL.SEC.CARAPICUIBA,DEL.POL.BARUERI
30403,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA,DEL.SEC.CARAPICUIBA,DEL.POL.VARGEM GRANDE PTA
30404,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU DAS ARTES,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU DAS ARTES
30405,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU-GUAÇU,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU-GUAÇU
30406,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.ITAPECERICA DA SERRA,DEL.SEC.TABOÃO DA SERRA,DEL.POL.ITAPECERICA DA SERRA
30407,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.ITAPEVI,DEL.SEC.CARAPICUIBA,DEL.POL.ITAPEVI
30408,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.JANDIRA,DEL.SEC.CARAPICUIBA,DEL.POL.ITAPEVI
30409,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.JUQUITIBA,DEL.SEC.TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA
30411,DEMACRO,DEL.SEC.OSASCO,01º D.P. OSASCO,DEL.SEC.OSASCO,02º D.P. OSASCO
30412,DEMACRO,DEL.SEC.OSASCO,02º D.P. OSASCO,DEL.SEC.OSASCO,02º D.P. OSASCO
30413,DEMACRO,DEL.SEC.OSASCO,03º D.P. OSASCO,DEL.SEC.OSASCO,03º D.P. OSASCO
30414,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.PIRAPORA DO BOM JESUS,DEL.SEC.CARAPICUIBA,DEL.POL.PIRAPORA DO BOM JESUS
30415,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA
30417,DEMACRO,DEL.SEC.OSASCO,04º D.P. OSASCO,DEL.SEC.OSASCO,04º D.P. OSASCO
30418,DEMACRO,DEL.SEC.OSASCO,05º D.P. OSASCO,DEL.SEC.OSASCO,06º D.P. OSASCO
30419,DEMACRO,DEL.SEC.OSASCO,06º D.P. OSASCO,DEL.SEC.OSASCO,06º D.P. OSASCO
30420,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.VARGEM GRANDE PTA,DEL.SEC.CARAPICUIBA,DEL.POL.VARGEM GRANDE PTA
30422,DEMACRO,DEL.SEC.OSASCO,DEL.DEF.MUL. OSASCO,DEL.SEC.OSASCO,02º D.P. OSASCO
30423,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. COTIA,DEL.SEC.CARAPICUIBA,01º D.P. COTIA
30424,DEMACRO,DEL.SEC.CARAPICUIBA,02º D.P. COTIA,DEL.SEC.CARAPICUIBA,02º D.P. COTIA
30425,DEMACRO,DEL.SEC.TABOÃO DA SERRA,01º D.P. ITAPECERICA DA SERRA,DEL.SEC.TABOÃO DA SERRA,01º D.P. ITAPECERICA DA SERRA
30426,DEMACRO,DEL.SEC.TABOÃO DA SERRA,01º D.P. EMBU DAS ARTES,DEL.SEC.TABOÃO DA SERRA,01º D.P. EMBU DAS ARTES
30427,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. CARAPICUIBA,DEL.SEC.CARAPICUIBA,01º D.P. CARAPICUIBA
30428,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.DEF.MUL. CARAPICUIBA,DEL.SEC.CARAPICUIBA,02º D.P. CARAPICUIBA
30429,DEMACRO,DEL.SEC.OSASCO,07º D.P. OSASCO,DEL.SEC.3º OESTE,46º D.P.  PERUS
30430,DEMACRO,DEL.SEC.OSASCO,SETOR HOM.SEC. OSASCO,DEL.SEC.OSASCO,06º D.P. OSASCO
30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEL.SEC.OSASCO,02º D.P. OSASCO
30432,DEMACRO,DEL.SEC.CARAPICUIBA,02º D.P. CARAPICUIBA,DEL.SEC.CARAPICUIBA,02º D.P. CARAPICUIBA
30433,DEMACRO,DEL.SEC.CARAPICUIBA,03º D.P. CARAPICUIBA,DEL.SEC.CARAPICUIBA,03º D.P. CARAPICUIBA
30434,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.DEF.MUL. COTIA,DEL.SEC.CARAPICUIBA,DEL.POL.COTIA
30435,DEMACRO,DEL.SEC.OSASCO,08º D.P. OSASCO,DEL.SEC.OSASCO,08º D.P. OSASCO
30436,DEMACRO,DEL.SEC.OSASCO,09º D.P. OSASCO,DEL.SEC.OSASCO,09º D.P. OSASCO
30437,DEMACRO,DEL.SEC.OSASCO,DEL.INV.M.AMB.OSASCO,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO
30438,DEMACRO,DEL.SEC.OSASCO,DEL.PROTECAO IDOSO OSASCO,DEL.SEC.OSASCO,09º D.P. OSASCO
30440,DEMACRO,DEL.SEC.OSASCO,10º D.P. OSASCO,DEL.SEC.GUARULHOS,08º D.P. GUARULHOS
30441,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. BARUERI,DEL.SEC.CARAPICUIBA,01º D.P. BARUERI
30500,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01º D.P. ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,01º D.P. ITAQUAQUECETUBA
30609,DEMACRO,DEL.SEC.CARAPICUIBA,02º D.P. BARUERI,DEL.SEC.4º NORTE,19º D.P.  VILA MARIA
30613,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.DEF.MUL. BARUERI,DEL.SEC.CARAPICUIBA,DEL.POL.BARUERI
30614,DEMACRO,DEL.SEC.TABOÃO DA SERRA,01º D.P. TABOÃO DA SERRA,DEL.SEC.TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA
30615,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01º D.P. CAIEIRAS,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA
30616,DEMACRO,DEL.SEC.TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA,DEL.SEC.TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA
30632,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.PLANT  ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,01º D.P. ITAQUAQUECETUBA
30641,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SIG.DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,04º D.P. MOGI DAS CRUZES
30642,DEMACRO,DEL.SEC.FRANCO DA ROCHA,SIG DEL.SEC.FRANCO DA ROCHA,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCO ROCHA
30644,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.DEF.MUL. ITAPEVI,DEL.SEC.CARAPICUIBA,DEL.POL.ITAPEVI
40003,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.INV.EX.SEQ.SANTOS,DEL.SEC.3º OESTE,91º D.P. CEASA
40101,DEINTER 6 - SANTOS,DEL.SEC.JACUPIRANGA,DEL.POL.CANANEIA,DEL.SEC.MOGI DAS CRUZES,01º D.P. ITAQUAQUECETUBA
40103,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,DEL.POL.IGUAPE,DEL.SEC.1º CENTRO,01º D.P. SE
40105,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,DEL.POL.JUQUIA,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO
40106,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,DEL.POL.MIRACATU,DEL.SEC.GUARULHOS,DEL.POL.STA ISABEL
40107,DEINTER 6 - SANTOS,DEL.SEC.JACUPIRANGA,DEL.POL.PARIQUERA ACU,DEL.SEC.TABOÃO DA SERRA,DEL.POL.JUQUITIBA
40111,DEINTER 6 - SANTOS,DEL.SEC.JACUPIRANGA,DEL.POL.BARRA DO TURVO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.JUQUITIBA
40112,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,DEL.POL.ITARIRI,DEL.SEC.1º CENTRO,01º D.P. SE
40113,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,01º D.P. IGUAPE,DEL.SEC.4º NORTE,09º D.P. - CARANDIRU
40115,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,01º D.P. REGISTRO,DEL.SEC.OSASCO,02º D.P. OSASCO
40116,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,02º D.P. REGISTRO,DEL.SEC.3º OESTE,46º D.P.  PERUS
40118,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,DEL.POL.ILHA COMPRIDA,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS
40121,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,DEL.INV.GER. REGISTRO,DEL.SEC.6º SANTO AMARO,85º D.P. JARDIM MIRNA
40200,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.SEC.SANTOS,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM
40201,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.INV.GER. SANTOS,DEL.SEC.4º NORTE,90º D.P. PQ. NOVO MUNDO
40202,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.POL.CUBATÃO,DEL.SEC.6º SANTO AMARO,98º D.P. JARDIM MIRIAM
40203,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.POL.GUARUJA,DEL.SEC.1º CENTRO,06º D.P. CAMBUCI
40204,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.POL.BERTIOGA,DEL.SEC.MOGI DAS CRUZES,02º D.P. SUZANO
40207,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,DEL.POL.MONGAGUA,DEL.SEC.OSASCO,09º D.P. OSASCO
40208,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,DEL.POL.PERUIBE,DEL.SEC.TABOÃO DA SERRA,01º D.P. EMBU DAS ARTES
40209,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.POL.PRAIA GRANDE,DEL.SEC.8º SAO MATEUS,41º D.P.  VILA RICA
40211,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,01º D.P. SANTOS,DEL.SEC.1º CENTRO,01º D.P. SE
40212,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,02º D.P. SANTOS,DEL.SEC.2º SUL,97º D.P. AMERICANOPOLIS
40213,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,03º D.P. SANTOS,DEL.SEC.1º CENTRO,77º D.P. SANTA CECILIA
40214,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,04º D.P. SANTOS,DEL.SEC.1º CENTRO,12º D.P. PARI
40215,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,05º D.P. SANTOS,DEL.SEC.8º SAO MATEUS,49º D.P.  SAO MATEUS
40217,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.POL.S.VICENTE,DEL.SEC.3º OESTE,34º D.P.  MORUMBI
40218,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DISE- DEL.SEC.SANTOS,DEL.SEC.MOGI DAS CRUZES,01º D.P. MOGI DAS CRUZES
40219,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,01º D.P. GUARUJA,DEL.SEC.MOGI DAS CRUZES,01º D.P. SUZANO
40225,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,01º D.P. PRAIA GRANDE,DEL.SEC.4º NORTE,28º D.P.  FREGUESIA DO O
40227,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.DEF.MUL. SANTOS,DEL.SEC.2º SUL,17º D.P.  DOUTOR ALDO GALIANO
40228,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,01º D.P. CUBATÃO,DEL.SEC.S.BERNARDO DO CAMPO,08º D.P. S.BERNARDO DO CAMPO
40229,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,02º D.P. CUBATÃO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU DAS ARTES
40230,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.DEF.MUL. S.VICENTE,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA
40231,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,03º D.P. CUBATÃO,DEL.SEC.2º SUL,35º D.P.  JABAQUARA
40232,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,07º D.P. SANTOS,DEL.SEC.2º SUL,95º D.P. HELIÓPOLIS
40233,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,02º D.P. GUARUJA,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU DAS ARTES
40284,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,01º D.P. SÃO VICENTE,DEL.SEC.2º SUL,96º D.P. MONÇÕES
40285,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,02º D.P. SÃO VICENTE,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM
40286,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,03º D.P. SÃO VICENTE,DEL.SEC.2º SUL,96º D.P. MONÇÕES
40301,DEINTER 1 - SAO JOSE DOS CAMPOS,DEL.SEC.S.SEBASTIAO,DEL.POL.CARAGUATATUBA,DEL.SEC.6º SANTO AMARO,43º D.P.  CIDADE ADEMAR
40302,DEINTER 1 - SAO JOSE DOS CAMPOS,DEL.SEC.S.SEBASTIAO,DEL.POL.ILHABELA,DEL.SEC.2º SUL,27º D.P.  IBIRAPUERA
40304,DEINTER 1 - SAO JOSE DOS CAMPOS,DEL.SEC.S.SEBASTIAO,DEL.POL.UBATUBA,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN
40305,DEINTER 1 - SAO JOSE DOS CAMPOS,DEL.SEC.S.SEBASTIAO,01º D.P. S.SEBASTIÃO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.GUARAREMA
40306,DEINTER 1 - SAO JOSE DOS CAMPOS,DEL.SEC.S.SEBASTIAO,02º D.P. S. SEBASTIAO,DEL.SEC.GUARULHOS,06º D.P. GUARULHOS
40309,DEINTER 1 - SAO JOSE DOS CAMPOS,DEL.SEC.S.SEBASTIAO,DEL.DEF.MUL. CARAGUATATUBA,DEL.SEC.4º NORTE,28º D.P.  FREGUESIA DO O
40312,DEINTER 1 - SAO JOSE DOS CAMPOS,DEL.SEC.S.SEBASTIAO,01º D.P. CARAGUATATUBA,DEL.SEC.3º OESTE,91º D.P. CEASA
40401,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,01º D.P. ITANHAEM,DEL.SEC.1º CENTRO,12º D.P. PARI
40402,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,02º D.P. ITANHAEM,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA
40403,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,03º D.P. ITANHAEM,DEL.SEC.1º CENTRO,08º D.P. BRAS
40404,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.DEF.MUL. GUARUJA,DEL.SEC.8º SAO MATEUS,54º D.P.  CID. TIRADENTES
40407,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,01º D.P. PERUIBE,DEL.SEC.1º CENTRO,12º D.P. PARI
40408,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,DEL.DEF.MUL. PERUIBE,DEL.SEC.CARAPICUIBA,01º D.P. CARAPICUIBA
40409,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,01º D.P. MONGAGUA,DEL.SEC.SANTO ANDRÉ,01º D.P. MAUA
40412,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,02º D.P. PRAIA GRANDE,DEL.SEC.TABOÃO DA SERRA,01º D.P. EMBU DAS ARTES
40413,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,DEL.DEF.MUL. PRAIA GRANDE,DEL.SEC.4º NORTE,19º D.P.  VILA MARIA
40414,DEINTER 6 - SANTOS,DEL.SEC.SANTOS,03º D.P. PRAIA GRANDE,DEL.SEC.2º SUL,97º D.P. AMERICANOPOLIS
40415,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,02º D.P. MONGAGUA,DEL.SEC.S.BERNARDO DO CAMPO,04º D.P. S.BERNARDO DO CAMPO
40428,DEINTER 6 - SANTOS,DEL.SEC.JACUPIRANGA,DEL.SEC.JACUPIRANGA PLANTÃO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.JUQUITIBA
40429,DEINTER 6 - SANTOS,DEL.SEC.REGISTRO,DEL.SEC.REGISTRO PLANTÃO,DEL.SEC.3º OESTE,91º D.P. CEASA
40436,DEINTER 6 - SANTOS,DEL.SEC.JACUPIRANGA,CENTRAL POL. JUD. JACUPIRANGA,DEL.SEC.TABOÃO DA SERRA,DEL.POL.JUQUITIBA
42428,DEINTER 6 - SANTOS,DEL.SEC.ITANHAEM,DEL.SEC.ITANHAEM PLANTÃO,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO
50102,DEINTER 10 - ARAÇATUBA,DEL.SEC.ANDRADINA,DEL.POL.CASTILHO,DEL.SEC.1º CENTRO,12º D.P. PARI
50106,DEINTER 10 - ARAÇATUBA,DEL.SEC.ANDRADINA,DEL.POL.MIRANDOPOLIS,DEL.SEC.OSASCO,04º D.P. OSASCO
50109,DEINTER 10 - ARAÇATUBA,DEL.SEC.ANDRADINA,DEL.POL.PEREIRA BARRETO,DEL.SEC.1º CENTRO,12º D.P. PARI
50111,DEINTER 10 - ARAÇATUBA,DEL.SEC.ANDRADINA,DEL.POL.ILHA SOLTEIRA,DEL.SEC.4º NORTE,74º D.P. PARADA TAIPAS
50112,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.DEF.MUL. ARAÇATUBA,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO
50114,DEINTER 10 - ARAÇATUBA,DEL.SEC.ANDRADINA,02º D.P. ANDRADINA,DEL.SEC.3º OESTE,23º D.P.  PERDIZES
50203,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,01º D.P. ARAÇATUBA,DEL.SEC.SANTO ANDRÉ,03º D.P. SANTO ANDRÉ
50209,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.POL.BIRIGUI,DEL.SEC.1º CENTRO,12º D.P. PARI
50216,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.POL.LUIZIANIA,DEL.SEC.3º OESTE,23º D.P.  PERDIZES
50217,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.POL.PENÁPOLIS,DEL.SEC.3º OESTE,33º D.P.  PIRITUBA
50221,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.POL.VALPARAISO,DEL.SEC.8º SAO MATEUS,44º D.P.  GUAIANAZES
50227,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.POL.AURIFLAMA,DEL.SEC.6º SANTO AMARO,92º D.P. P. STO ANTONIO
50238,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.POL.STO ANTONIO  ARACANGUA,DEL.SEC.7º ITAQUERA,24º D.P.  PONTE RASA
50301,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,01º D.P. PENAPOLIS,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO
50308,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.SEC.ARAÇATUBA PLANTÃO,DEL.SEC.6º SANTO AMARO,80º D.P. VILA JOANIZA
50309,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.POL.PLANTÃO BIRIGUI,DEL.SEC.1º CENTRO,12º D.P. PARI
50310,DEINTER 10 - ARAÇATUBA,DEL.SEC.ARACATUBA,DEL.POL.PLANTÃO PENAPOLIS,DEL.SEC.1º CENTRO,12º D.P. PARI
60101,DEINTER 4 - BAURU,DEL.SEC.BAURU,DEL.POL.AGUDOS,DEL.SEC.1º CENTRO,01º D.P. SE
60107,DEINTER 4 - BAURU,DEL.SEC.BAURU,DEL.POL.CABRÁLIA PAULISTA,DEL.SEC.GUARULHOS,05º D.P. GUARULHOS
60111,DEINTER 4 - BAURU,DEL.SEC.BAURU,DEL.POL.PIRAJUI,DEL.SEC.3º OESTE,23º D.P.  PERDIZES
60118,DEINTER 4 - BAURU,DEL.SEC.BAURU,DEL.POL.UBIRAJARA,DEL.SEC.1º CENTRO,12º D.P. PARI
60122,DEINTER 4 - BAURU,DEL.SEC.BAURU,DEL.POL.MACATUBA,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA
60123,DEINTER 4 - BAURU,DEL.SEC.BAURU,DEL.POL.PEDERNEIRAS,DEL.SEC.3º OESTE,23º D.P.  PERDIZES
60202,DEINTER 4 - BAURU,DEL.SEC.JAU,DEL.POL.BARIRI,DEL.SEC.7º ITAQUERA,24º D.P.  PONTE RASA
60203,DEINTER 4 - BAURU,DEL.SEC.JAU,DEL.POL.BARRA BONITA,DEL.SEC.1º CENTRO,78º D.P. JARDINS
60205,DEINTER 4 - BAURU,DEL.SEC.JAU,DEL.POL.BORACEIA,DEL.SEC.1º CENTRO,05º D.P. ACLIMACAO
60301,DEINTER 4 - BAURU,DEL.SEC.LINS,DEL.POL.CAFELÂNDIA,DEL.SEC.1º CENTRO,12º D.P. PARI
60308,DEINTER 4 - BAURU,DEL.SEC.LINS,DEL.POL.PROMISSAO,DEL.SEC.OSASCO,06º D.P. OSASCO
60404,DEINTER 4 - BAURU,DEL.SEC.BAURU,CENTRAL POL.JUDICIÁRIA-BAURU,DEL.SEC.S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO
60405,DEINTER 4 - BAURU,DEL.SEC.LINS,CENTRAL POL.JUDICIÁRIA-LINS,DEL.SEC.2º SUL,97º D.P. AMERICANOPOLIS
60406,DEINTER 4 - BAURU,DEL.SEC.JAU,CENTRAL POL. JUD. JAÚ,DEL.SEC.4º NORTE,40º D.P.  VILA STA MARIA
70010,DEINTER 2 - CAMPINAS,DEL.SEC.1º CAMPINAS,PLANTÃO - 01 DP CAMPINAS,DEL.SEC.4º NORTE,13º D.P. CASA VERDE
70014,DEINTER 2 - CAMPINAS,DEL.SEC.1º CAMPINAS,PLANTÃO - 04 DP CAMPINAS,DEL.SEC.1º CENTRO,01º D.P. SE
70015,DEINTER 2 - CAMPINAS,DEL.SEC.1º CAMPINAS,PLANTÃO - 05 DP CAMPINAS,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN
70020,DEINTER 2 - CAMPINAS,DEL.SEC.1º CAMPINAS,DEL.POL.PLANTÃO VINHEDO,DEL.SEC.2º SUL,35º D.P.  JABAQUARA
70025,DEINTER 2 - CAMPINAS,DEL.SEC.1º CAMPINAS,DEL.POL.PLANTÃO PAULINIA,DEL.SEC.3º OESTE,34º D.P.  MORUMBI
70101,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.AGUAS DE LINDOIA,DEL.SEC.4º NORTE,13º D.P. CASA VERDE
70103,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.BOM JESUS DOS PERDÕES,DEL.SEC.TABOÃO DA SERRA,02º D.P. TABOÃO DA SERRA
70106,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.JOANÓPOLIS,DEL.SEC.6º SANTO AMARO,25º D.P.  PARELHEIROS
70108,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.NAZARE PAULISTA,DEL.SEC.1º CENTRO,12º D.P. PARI
70110,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.PINHALZINHO,DEL.SEC.SANTO ANDRÉ,06º D.P. SANTO ANDRÉ
70111,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.PIRACAIA,DEL.SEC.1º CENTRO,12º D.P. PARI
70112,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.SERRA NEGRA,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS
70113,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.POL.SOCORRO,DEL.SEC.4º NORTE,90º D.P. PQ. NOVO MUNDO
70121,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.DEF.MUL. BRAGANÇA PAULISTA,DEL.SEC.6º SANTO AMARO,80º D.P. VILA JOANIZA
70122,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DISE- DEL.SEC.BRAGANÇA PTA,DEL.SEC.1º CENTRO,12º D.P. PARI
70124,DEINTER 2 - CAMPINAS,DEL.SEC.BRAGANÇA PAULISTA,DEL.INV.GER. BRAGANÇA PAULISTA,DEL.SEC.7º ITAQUERA,24º D.P.  PONTE RASA
70200,DEINTER 9 - PIRACICABA,DEL.SEC.CASA BRANCA,DEL.SEC.CASA BRANCA,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA
70203,DEINTER 9 - PIRACICABA,DEL.SEC.CASA BRANCA,DEL.POL.CASA BRANCA,DEL.SEC.GUARULHOS,08º D.P. GUARULHOS
